customercode,routecode,routename,supervisorname,customername,regionmstname,Sales Apr2026,Sales Mar2026,Sales Feb2026,Sales Jan2026,Sales Dec,Sales Nov,Sales Oct,Sales Sep,Sales Aug,Sales Jul,Sales Jun,Sales May,Sales Apr,Sales Mar,Sales Feb,Sales jan,Last Transaction MonthYear,Months Bucket,Customer Status,Remarks,Updated By,Updated Date
5100041,51044,SHJ BQ 1,Habeeb Abdulkader,AL THIMAR AL LIBNANIA MARKETS BR-1,AL DHAID,0,640.8,14955.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1763.11,0.0,34,Mar 2026,1 Month,,,,
5100067,51005,SHJ BQ 2,Habeeb Abdulkader,Emirates Sea Restaurant,AL DHAID,0,0.0,0.0,0.0,0.0,1380.0,23.5,10.0,0.0,0.0,28,1,20,0.0,40.0,74,Nov 2025,4–6 Months,,,,
5100074,51012,SHJ BQ 3,Habeeb Abdulkader,AL MUNSHAR GROCERY,AL DHAID,0,0.0,0.0,0.0,238.006,0.0,101.6,0.0,0.0,0.0,219,8,123,1.2,2.4,9,Dec 2025,4–6 Months,,,,
510010009,51047,FUJ BQ,Shakkeer,ZEHOUR KHORFAKKAN GRO,AL DHAID,0,243.2,0.0,60.0,61.55,230.8,1138.4799999999998,141.60000000000002,283.6,148.0,8,342,0,13.8,0.0,139,Mar 2026,1 Month,,,,
510010018,51047,FUJ BQ,Shakkeer,AJWA AL KHORE CAFE,AL DHAID,0,40.0,0.0,186.3,70.0,58.0,221.06,365.16,0.0,0.0,0,20,0,0.0,81.75,0,Mar 2026,1 Month,,,,
510010022,51047,FUJ BQ,Shakkeer,SAFEENAAT NOUH GRO,AL DHAID,0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,179.57000000000002,21,0,0,0.0,0.0,0,Dec 2025,4–6 Months,,,,
510010033,51047,FUJ BQ,Shakkeer,AL AROOBA CANTEEN,AL DHAID,0,0.0,0.0,0.0,140.8,0.0,70.4,136.0,140.8,70.4,70,0,0,0.0,0.0,70,Dec 2025,4–6 Months,,,,
510010041,51047,FUJ BQ,Shakkeer,BUHAIRAT KALBA CAFE,AL DHAID,0,0.0,0.0,0.0,92.0,80.0,83.44,226.44,0.0,256.0,34,161,133,0.0,0.0,0,Dec 2025,4–6 Months,,,,
510010043,51047,FUJ BQ,Shakkeer,SIMLA S/M,AL DHAID,0,150.4,0.0,0.0,171.3,0.0,88.80000000000001,147.2,231.15,269.66,0,253,143,0.0,0.0,257,Mar 2026,1 Month,,,,
510010050,51047,FUJ BQ,Shakkeer,NEW PORT S/M,AL DHAID,0,0.0,137.6,268.29999999999995,127.6,442.88000000000005,360.62,347.75,327.68,418.4000000000001,335,444,238,425.6,448.0,252,Feb 2026,1–3 Months,,,,
510010062,51047,FUJ BQ,Shakkeer,AL SAID SUPER MARKET,AL DHAID,0,287.46000000000004,46.7,239.6,283.6,91.28,362.48,288.48,284.00000000000006,379.2,305,330,525,464.8,129.6,144,Mar 2026,1 Month,,,,
510010065,51047,FUJ BQ,Shakkeer,FOOD LAND SUPERMARKET,AL DHAID,0,0.0,82.0,78.4,0.0,180.8,158.4,79.2,208.4,80.4,77,124,63,196.0,115.6,19,Feb 2026,1–3 Months,,,,
510010067,51047,FUJ BQ,Shakkeer,UNITED GRO,AL DHAID,0,0.0,0.0,0.0,34.5,0.0,6.0,0.0,71.6,39.6,0,0,0,130.0,0.0,0,Dec 2025,4–6 Months,,,,
510010071,51047,FUJ BQ,Shakkeer,MEERA GROCERY,AL DHAID,0,290.32,292.6,420.03,416.7000000000001,340.78,568.8000000000001,323.86,286.94,281.24,264,475,375,468.14,298.84000000000003,241,Mar 2026,1 Month,,,,
510010078,51047,FUJ BQ,Shakkeer,NAJMAT KERALA GRO,AL DHAID,0,482.66,364.8,242.4,240.64,335.19999999999993,263.12,133.28,194.48,364.8,236,191,272,54.4,74.4,74,Mar 2026,1 Month,,,,
510010080,51047,FUJ BQ,Shakkeer,AL MASHAHEER GRO,AL DHAID,0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,20.0,20.0,34,20,20,0.0,0.0,87,Dec 2025,4–6 Months,,,,
510010095,51047,FUJ BQ,Shakkeer,AL BARAKA S/M,AL DHAID,0,108.0,422.0,628.4,235.9,361.1,94.4,149.5,74.4,54.4,189,146,100,135.8,34.4,94,Mar 2026,1 Month,,,,
510010119,51047,FUJ BQ,Shakkeer,MD OMAR FARUQUE GROCERY,AL DHAID,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,198.4,9.42,32,190,0,0.0,0.0,54,Sep 2025,7–12 Months,,,,
510010121,51047,FUJ BQ,Shakkeer,KERALA S/M (MAIN),AL DHAID,0,0.0,192.0,90.4,76.0,0.0,0.0,0.0,0.0,109.24,0,89,0,0.0,438.4,237,Feb 2026,1–3 Months,,,,
510010123,51047,FUJ BQ,Shakkeer,AL AQUA S/M,AL DHAID,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,122,0.0,0.0,0,Apr 2025,7–12 Months,,,,
510010127,51047,FUJ BQ,Shakkeer,ABU NADA SUPERMARKET,AL DHAID,0,0.0,0.0,0.0,302.92,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,Dec 2025,4–6 Months,,,,
5100124,51044,SHJ BQ 1,Habeeb Abdulkader,AL MADINA SUPERMARKET LLC - BR 9,AL DHAID,0,206.4,116.12,8827.2,0.0,274.4,713.21,195.2,772.2800000000001,166.4,108,72,120,24.0,1108.4,0,Mar 2026,1 Month,,,,
5100156,51042,DXB BQ 1,Nisamudheen,SIYAD CAFETERIA,AL DHAID,0,0.0,0.0,1.2,34.14,6.2,157.6,141.02,21.68,72.0,428,116,72,0.0,72.0,144,Jan 2026,1–3 Months,,,,
5100200,51044,SHJ BQ 1,Habeeb Abdulkader,SHAREE AL WAHDA GROCERY,AL DHAID,0,0.0,0.0,0.0,0.0,159.6,0.0,242.4,330.20000000000005,0.0,25,250,0,0.0,0.0,0,Nov 2025,4–6 Months,,,,
510020044,51014,DXB BQ 2,Nisamudheen,TAREEQ AL MADEENA SUPERMARKET LLC,AL DHAID,0,0.0,0.0,24.04,24.95,104.65,76.0,0.0,160.15,201.0,14,40,175,849.3,631.8000000000001,10,Jan 2026,1–3 Months,,,,
510020069,51002,DXB PM 1,Nisamudheen,Hadeer Supermarket LLC,AL DHAID,0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,Feb 2026,1–3 Months,,,,
510020075,51026,DXB BQ 4,Nisamudheen,GRANDIOSE SUPERMARKET - SOLE PROPRIETORSHIP L.L.C.,AL DHAID,0,0.0,0.0,2645.46,0.0,0.0,0.0,0.0,378.6,0.0,0,0,0,1858.25,1165.0,0,Jan 2026,1–3 Months,,,,
510020076,51002,DXB PM 1,Nisamudheen,GRANDIOSE SUPERMARKET - SOLE PROPRIETORSHIP L.L.C.,AL DHAID,0,1707.75,5114.46,0.0,0.0,0.0,0.0,0.0,1233.8,0.0,0,0,0,1488.84,425.28,0,Mar 2026,1 Month,,,,
5100224,51044,SHJ BQ 1,Habeeb Abdulkader,RUKN AL MASAKIN HYPER MARKET,AL DHAID,0,0.0,192.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0,0,24,0,0.0,0.0,0,Feb 2026,1–3 Months,,,,
5100248,51012,SHJ BQ 3,Habeeb Abdulkader,AL MASRAH GROCERY,AL DHAID,0,0.0,75.2,0.0,0.0,0.0,0.0,0.0,0.0,584.0,322,95,191,159.2,125.60000000000002,216,Feb 2026,1–3 Months,,,,
5100255,51005,SHJ BQ 2,Habeeb Abdulkader,ALIBABA S/M,AL DHAID,0,0.0,0.0,140.0,189.6,252.4,76.0,112.0,0.0,70.4,0,70,157,0.0,0.0,70,Jan 2026,1–3 Months,,,,
5100259,51005,SHJ BQ 2,Habeeb Abdulkader,DAQAIEQ S/M,AL DHAID,0,0.0,0.0,0.0,0.0,0.0,185.68,15.7,0.0,261.68,0,114,227,0.0,188.1,226,Oct 2025,4–6 Months,,,,
5100261,51005,SHJ BQ 2,Habeeb Abdulkader,MAMNOON S/M,AL DHAID,0,0.0,0.0,0.0,0.0,0.0,267.1,294.6,0.0,432.92,0,183,416,0.0,121.7,321,Oct 2025,4–6 Months,,,,
5100263,51005,SHJ BQ 2,Habeeb Abdulkader,AL AWTAR S/M,AL DHAID,0,0.0,0.0,40.0,132.84,120.4,76.0,250.0,60.8,160.4,0,0,280,174.0,576.77,829,Jan 2026,1–3 Months,,,,
5100286,51005,SHJ BQ 2,Habeeb Abdulkader,BURJ AL MADINA GR,AL DHAID,0,0.0,0.0,155.20000000000002,0.0,55.1,0.0,20.0,24.86,21.6,0,70,35,53.2,383.8,24,Jan 2026,1–3 Months,,,,
510028888,51002,DXB PM 1,Nisamudheen,VR02 CASH CUSTOMER,AL DHAID,0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,1354.46,212,224,60,1842.75,421.3,1674,Nov 2025,4–6 Months,,,,
510030017,51013,RAK BQ,Habeeb Abdulkader,YAQOOB YOUSUF ABDULLA,AL DHAID,0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,618.45,0.0,0,34,0,0.0,112.0,32,Feb 2026,1–3 Months,,,,
510030018,51003,DXB PM 2,Nisamudheen,INDIA INTERNATIONAL SCHOOL LLC,AL DHAID,0,0.0,636.4,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,791.2,0,Feb 2026,1–3 Months,,,,
510030043,51013,RAK BQ,Habeeb Abdulkader,ISMAIL SALEM ZAIDAN GRO,AL DHAID,0,0.0,38.0,54.4,0.0,55.2,38.0,0.0,90.8,133.6,57,244,329,70.4,51.6,251,Feb 2026,1–3 Months,,,,
510030053,51013,RAK BQ,Habeeb Abdulkader,DINAR GRO,AL DHAID,0,84.05,0.0,113.2,247.0,180.4,49.2,23.25,34.4,144.42000000000002,155,52,132,105.84,34.4,111,Mar 2026,1 Month,,,,
510030063,51013,RAK BQ,Shakkeer,BARSHLONA GRO,AL DHAID,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.0,0.0,238,May 2025,7–12 Months,,,,
510030065,51003,DXB PM 2,Nisamudheen,Fresh Leaves Super Market LLC,AL DHAID,0,0.0,0.0,0.0,0.0,0.0,0.0,434.9,42.51,77.2,525,0,0,317.6,317.6,494,Sep 2025,7–12 Months,,,,
510030074,51013,RAK BQ,Shakkeer,AL RAYHAN GRO,AL DHAID,0,125.2,67.6,0.0,292.8,0.0,0.0,0.0,0.0,13.8,0,0,0,0.0,0.0,178,Mar 2026,1 Month,,,,
510030093,51003,DXB PM 2,Nisamudheen,Al Maya Trading Co. (LLC),AL DHAID,0,0.0,0.0,120210.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,11481.0,73008.0,0,Jan 2026,1–3 Months,,,,
510030095,51013,RAK BQ,Shakkeer,AL ADEL GRO,AL DHAID,0,0.0,0.0,0.0,238.44000000000003,0.0,0.0,0.0,0.0,0.0,99,64,0,0.0,0.0,0,Dec 2025,4–6 Months,,,,
510030106,51013,RAK BQ,Shakkeer,ABIAD GRO,AL DHAID,0,0.0,0.0,315.40000000000003,0.0,0.0,0.0,0.0,0.0,110.4,0,0,0,161.6,0.0,0,Jan 2026,1–3 Months,,,,
510030107,51013,RAK BQ,Shakkeer,ABDULLA HASAN GRO,AL DHAID,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,61.4,0,0,75,0.0,40.0,6,Aug 2025,7–12 Months,,,,
510030137,51026,DXB BQ 4,Nisamudheen,TALAL SUPER MARKET LLC (BR),AL DHAID,0,0.0,0.0,0.0,0.0,153.39999999999998,930.44,628.6999999999999,527.56,562.2,735,1056,709,328.4,794.8000000000001,1187,Nov 2025,4–6 Months,,,,
510030156,51003,DXB PM 2,Nisamudheen,PASONS S/M & DEPARTMENT STORE,AL DHAID,0,0.0,0.0,0.0,2070.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,Dec 2025,4–6 Months,,,,
510030198,51026,DXB BQ 4,Nisamudheen,AL MADINA MARKET LLC,AL DHAID,0,992.3,0.0,0.0,522.35,0.0,0.0,0.0,0.0,0.0,198,664,1010,1868.95,1549.0200000000002,1058,Mar 2026,1 Month,,,,
510030206,51003,DXB PM 2,Nisamudheen,Saifee Ship Spare parts & Ship Chandlers (LLC),AL DHAID,0,4838.75,9.42,1080.0,0.0,1724.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,Mar 2026,1 Month,,,,
510030210,51003,DXB PM 2,Nisamudheen,BIG VALUE SUPERMARKET LLC,AL DHAID,0,509.85,790.6,0.0,0.0,12.0,0.0,0.0,753.4,375.1,0,0,0,694.3000000000001,407.7000000000001,428,Mar 2026,1 Month,,,,
510030222,51057,DXB BQ 5,Nisamudheen,Abu Hanadi Supermarket LLC,AL DHAID,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.2,1444.9,1836,2732,924,1660.84,519.51,1151,Aug 2025,7–12 Months,,,,
510030254,51057,DXB BQ 5,Nisamudheen,All Day Supermarket LLC,AL DHAID,0,470.22,697.4,839.8,603.5,0.0,906.97,0.0,857.2,471.2000000000001,771,1166,839,1277.55,794.5600000000001,1124,Mar 2026,1 Month,,,,
510030256,51003,DXB PM 2,Nisamudheen,Majid Al Futhaim Hypermarket LLC B2B Branch,AL DHAID,0,6624.0,1449.0,1449.0,1035.0,1449.0,1035.0,2070.0,2070.0,2277.0,1035,2070,1035,5175.0,621.0,2070,Mar 2026,1 Month,,,,
510030257,51057,DXB BQ 5,Nisamudheen,GRANDIOSE SUPERMARKET - SOLE PROPRIETORSHIP L.L.C.,AL DHAID,0,0.0,0.0,1225.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,226.2,246.3,0,Jan 2026,1–3 Months,,,,
510030262,51003,DXB PM 2,Nisamudheen,GRANDIOSE SUPERMARKET - SOLE PROPRIETORSHIP L.L.C.,AL DHAID,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,458,377.0,416.2,0,Apr 2025,7–12 Months,,,,
510030265,51057,DXB BQ 5,Nisamudheen,GRANDIOSE SUPERMARKET - SOLE PROPRIETORSHIP L.L.C.,AL DHAID,0,0.0,3256.56,3319.46,0.0,0.0,0.0,1508.46,0.0,0.0,0,0,576,759.78,3328.65,0,Feb 2026,1–3 Months,,,,
510030267,51057,DXB BQ 5,Nisamudheen,GRANDIOSE SUPERMARKET - SOLE PROPRIETORSHIP L.L.C.,AL DHAID,0,0.0,3112.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,Feb 2026,1–3 Months,,,,
510030270,51018,DXB BQ 3,Nisamudheen,GRANDIOSE SUPERMARKET - SOLE PROPRIETORSHIP L.L.C.,AL DHAID,0,0.0,0.0,3077.96,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,Jan 2026,1–3 Months,,,,
510030272,51018,DXB BQ 3,Nisamudheen,GRANDIOSE SUPERMARKET - SOLE PROPRIETORSHIP L.L.C.,AL DHAID,0,0.0,2791.6600000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1001.7,0,Feb 2026,1–3 Months,,,,
510030277,51057,DXB BQ 5,Nisamudheen,GRANDIOSE SUPERMARKET - SOLE PROPRIETORSHIP L.L.C.,AL DHAID,0,0.0,3566.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,270.04999999999995,651.6,0,Feb 2026,1–3 Months,,,,
510030278,51003,DXB PM 2,Nisamudheen,GRANDIOSE SUPERMARKET - SOLE PROPRIETORSHIP L.L.C.,AL DHAID,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142.64,0.0,0,0,0,0.0,0.0,0,Aug 2025,7–12 Months,,,,
510030286,51018,DXB BQ 3,Nisamudheen,RASHID OMAIR RESTAURANT,AL DHAID,0,0.0,0.0,0.0,138.0,69.0,414.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,Dec 2025,4–6 Months,,,,
510030288,51003,DXB PM 2,Nisamudheen,Reesha General Trading LLC,AL DHAID,0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,600.0,1800.0,900,2736,450,3097.5,600.0,0,Oct 2025,4–6 Months,,,,
510030290,51003,DXB PM 2,Nisamudheen,Al Saraya Al Hamraa General Trading LLC,AL DHAID,0,0.0,0.0,0.0,0.0,0.0,2160.0,0.0,0.0,0.0,414,0,1080,0.0,1080.0,2160,Oct 2025,4–6 Months,,,,
510030298,51003,DXB PM 2,Nisamudheen,Rajab Al Madina Hypermarket LLC,AL DHAID,0,199.2,463.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,207.0,360.0,0,Mar 2026,1 Month,,,,
510030299,51003,DXB PM 2,Nisamudheen,Seasons DIC Supermarket LLC,AL DHAID,0,1329.2,2155.4100000000003,516.0,164.0,344.0,276.0,0.0,261.28,475.2000000000001,363,293,0,637.96,0.0,0,Mar 2026,1 Month,,,,
510030308,51003,DXB PM 2,Nisamudheen,New Total Fresh Grocery LLC,AL DHAID,0,36.52,0.0,0.0,2185.94,3757.94,3760.83,2240.9,0.0,0.0,0,0,0,0.0,0.0,0,Mar 2026,1 Month,,,,
5100368,51005,SHJ BQ 2,Habeeb Abdulkader,AFAMIA MARKET SOLE PROPRIETORSHIP L.L.C,AL DHAID,0,603.9,7668.75,2101.65,0.0,0.0,0.0,867.15,0.0,0.0,0,0,0,5196.6,0.0,3339,Mar 2026,1 Month,,,,
5100378,51005,SHJ BQ 2,Habeeb Abdulkader,MASAKN AL MADINAH GROCERY,AL DHAID,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,106,0.0,90.4,0,Apr 2025,7–12 Months,,,,
5100379,51044,SHJ BQ 1,Habeeb Abdulkader,DYANA SUPERMARKET,AL DHAID,0,0.0,0.0,28.75,63.25,236.0,145.22,237.35,371.1,61.3,129,14,108,35.2,0.0,34,Jan 2026,1–3 Months,,,,
5100382,51047,FUJ BQ,Shakkeer,NEW EISSA GRO,AL DHAID,0,0.0,0.0,184.3,0.0,0.0,86.80000000000001,313.70000000000005,101.6,0.0,97,0,0,0.0,0.0,0,Jan 2026,1–3 Months,,,,
5100386,51047,FUJ BQ,Shakkeer,ALI BABA DISCOUNT MARKETS,AL DHAID,0,688.3499999999999,9587.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,Mar 2026,1 Month,,,,
510038888,51003,DXB PM 2,Nisamudheen,VR03 CASH CUSTOMER,AL DHAID,0,114.45,8105.14,483.8,948.75,1241.6000000000004,2468.75,1399.5999999999997,3889.04,2444.8,3320,2832,5541,9781.95,6076.38,4762,Mar 2026,1 Month,,,,
5100389,51047,FUJ BQ,Shakkeer,NATIONAL H/M,AL DHAID,0,94.0,0.0,0.0,0.0,0.0,34.4,0.0,91.2,226.92,22,378,379,172.0,545.5999999999999,816,Mar 2026,1 Month,,,,
5100398,51047,FUJ BQ,Shakkeer,CENTRAL MARKET CANTEEN,AL DHAID,0,20.8,0.0,20.0,19.55,124.8,127.2,54.4,127.2,267.06,26,20,56,0.0,0.0,98,Mar 2026,1 Month,,,,
5100399,51047,FUJ BQ,Shakkeer,NEW ABDULLAH CAFETERIA,AL DHAID,0,96.8,0.0,260.79999999999995,108.35,0.0,70.4,125.6,357.18000000000006,90.4,62,112,181,1172.4,0.0,145,Mar 2026,1 Month,,,,
510040003,51014,DXB BQ 2,Nisamudheen,NATURES BIG BASKET SUPERMARKET L L C S.O.C,AL DHAID,0,0.0,0.0,0.0,0.0,6.0,38.84,425.64,196.8,549.1999999999999,235,0,0,0.0,0.0,0,Nov 2025,4–6 Months,,,,
510040036,51018,DXB BQ 3,Nisamudheen,MINDFUL MINIMART,AL DHAID,0,252.52,226.0,0.0,244.84,0.0,373.96,252.52,244.84,199.34,219,0,55,0.0,299.20000000000005,299,Mar 2026,1 Month,,,,
510040049,51026,DXB BQ 4,Nisamudheen,Anna Chamb Mohideen General Trading (LLC),AL DHAID,0,0.0,20700.0,19200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,432.0,0.0,1035,Feb 2026,1–3 Months,,,,
5100401,51047,FUJ BQ,Shakkeer,NEW HAJI SPICE FLOUR MILL S/M,AL DHAID,0,0.0,5760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6210.0,0,Feb 2026,1–3 Months,,,,
5100402,51047,FUJ BQ,Shakkeer,MUFLEH SUPERMARKET,AL DHAID,0,4617.119999999999,11314.23,2866.3300000000004,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,Mar 2026,1 Month,,,,
5100405,51047,FUJ BQ,Shakkeer,SHAHNAZ GRO,AL DHAID,0,0.0,0.0,90.84,31.020000000000003,0.0,0.0,0.0,0.0,0.0,112,146,117,0.0,0.0,324,Jan 2026,1–3 Months,,,,
5100410,51047,FUJ BQ,Shakkeer,AL DHIYAFA GRO,AL DHAID,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,0,92,0.0,0.0,104,Jun 2025,7–12 Months,,,,
5100411,51047,FUJ BQ,Shakkeer,SOUQ AL YOUM SUPERMARKET L.L.C,AL DHAID,0,3825.07,1696.4600000000005,1685.5100000000002,0.0,0.0,0.0,0.0,0.0,0.0,0,46,169,96.4,0.0,299,Mar 2026,1 Month,,,,
5100421,51047,FUJ BQ,Shakkeer,DALAL AL KHOOR C/F 1,AL DHAID,0,216.0,0.0,0.0,203.2,101.6,0.0,523.2,139.2,56.0,250,192,0,224.4,0.0,213,Mar 2026,1 Month,,,,
5100422,51047,FUJ BQ,Shakkeer,Qasar Al Safa CafÃ©,AL DHAID,0,0.0,0.0,0.0,26.0,40.0,24.0,20.0,20.0,20.0,60,0,0,0.0,0.0,0,Dec 2025,4–6 Months,,,,
5100426,51047,FUJ BQ,Shakkeer,ADWA AL SHAREQ S/P,AL DHAID,0,802.0,120.26,224.0,74.25999999999999,210.84,348.8,79.85,268.84,163.42,64,391,230,181.9,156.2,166,Mar 2026,1 Month,,,,
5100428,51047,FUJ BQ,Shakkeer,NOOR AL AIN S/M,AL DHAID,0,0.0,0.0,0.0,123.5,0.0,197.9,74.4,0.0,0.0,0,123,0,0.0,0.0,272,Dec 2025,4–6 Months,,,,
5100435,51047,FUJ BQ,Shakkeer,AL HARAFISH GROCERY,AL DHAID,0,301.86,110.4,0.0,18.0,0.0,0.0,0.0,398.0,9.42,0,36,7,94.5,0.0,62,Mar 2026,1 Month,,,,
5100437,51047,FUJ BQ,Shakkeer,HAPPY GROCERY,AL DHAID,0,0.0,0.0,0.0,108.0,0.0,124.8,0.0,54.4,95.8,0,0,54,29.55,54.4,20,Dec 2025,4–6 Months,,,,
5100441,51047,FUJ BQ,Shakkeer,Tawakul SM,AL DHAID,0,90.4,0.0,160.8,34.4,124.8,182.4,153.2,81.74,65.42,75,38,194,0.0,0.0,141,Mar 2026,1 Month,,,,
5100442,51047,FUJ BQ,Shakkeer,NEW DELUX RESTAURANT,AL DHAID,0,0.0,0.0,148.8,74.4,94.4,148.8,170.4,40.0,297.42,129,149,149,0.0,0.0,402,Jan 2026,1–3 Months,,,,
5100446,51047,FUJ BQ,Shakkeer,EAST COAST SM,AL DHAID,0,100.8,0.0,206.8,30.8,132.8,248.80000000000004,176.4,293.2,313.0199999999999,139,757,207,153.59999999999997,92.0,223,Mar 2026,1 Month,,,,
5100448,51047,FUJ BQ,Shakkeer,JALEEL TRADERS LLC,AL DHAID,0,0.0,0.0,19200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,19200.0,0,Jan 2026,1–3 Months,,,,
5100452,51047,FUJ BQ,Shakkeer,ALLAUDDIN GROCERY,AL DHAID,0,90.4,0.0,20.0,6.0,0.0,40.0,66.4,72.4,205.42,240,323,140,0.0,84.0,64,Mar 2026,1 Month,,,,
5100461,51047,FUJ BQ,Shakkeer,JABEL TAREEF S/M,AL DHAID,0,0.0,0.0,0.0,0.0,113.2,66.88,0.0,0.0,75.8,54,34,0,0.0,0.0,34,Nov 2025,4–6 Months,,,,
5100463,51047,FUJ BQ,Shakkeer,SHABAB TARIF S/M,AL DHAID,0,0.0,0.0,0.0,13.8,108.8,108.8,0.0,96.0,96.0,95,151,54,0.0,0.0,156,Dec 2025,4–6 Months,,,,
5100464,51047,FUJ BQ,Shakkeer,AL INJAS GRO,AL DHAID,0,0.0,0.0,90.0,172.4,196.4,117.2,0.0,123.2,131.04,100,74,54,0.0,0.0,150,Jan 2026,1–3 Months,,,,
5100465,51047,FUJ BQ,Shakkeer,Brothers Grocery,AL DHAID,0,0.0,0.0,92.4,279.3,194.4,72.4,94.8,117.06,0.0,0,307,201,90.4,131.2,149,Jan 2026,1–3 Months,,,,
5100474,51047,FUJ BQ,Shakkeer,SNAEYAT KALBA S/M,AL DHAID,0,0.0,0.0,0.0,0.0,0.0,186.4,101.04,0.0,0.0,0,0,0,0.0,0.0,20,Oct 2025,4–6 Months,,,,
5100478,51047,FUJ BQ,Shakkeer,BAWABAT AL BARAHA,AL DHAID,0,0.0,0.0,699.96,240.0,84.0,0.0,87.7,0.0,0.0,204,32,261,97.5,502.3,175,Jan 2026,1–3 Months,,,,
5100480,51047,FUJ BQ,Shakkeer,YOUSIF HUSSAIN ALI GRO,AL DHAID,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0,20,0,0.0,0.0,20,Aug 2025,7–12 Months,,,,
5100484,51047,FUJ BQ,Shakkeer,AL SHAM GRO,AL DHAID,0,234.8,0.0,218.94,246.4,258.52,201.6,823.3599999999999,82.66,206.0,233,291,195,142.8,144.8,156,Mar 2026,1 Month,,,,
5100489,51047,FUJ BQ,Shakkeer,AL ZAGEL C/F,AL DHAID,0,0.0,0.0,0.0,200.44,0.0,0.0,0.0,0.0,34.4,0,0,0,0.0,116.0,0,Dec 2025,4–6 Months,,,,
510050032,51044,SHJ BQ 1,Habeeb Abdulkader,BLUE DANA REST,AL DHAID,0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,Nov 2025,4–6 Months,,,,
510050041,51005,SHJ BQ 2,Habeeb Abdulkader,AMAZON EAST SUPERMARKET L.L.C,AL DHAID,0,18.24,0.0,311.8,209.6,0.0,34.5,82.0,18.84,110.0,128,0,1069,6386.17,978.19,0,Mar 2026,1 Month,,,,
510050081,51005,SHJ BQ 2,Habeeb Abdulkader,BIsmi International General Trading L.L.C,AL DHAID,0,0.0,0.0,0.0,0.0,201.5,195.28,154.4,138.8,496.8,400,273,463,2139.92,751.28,846,Nov 2025,4–6 Months,,,,
5100502,51047,FUJ BQ,Shakkeer,AL MAHATA SM,AL DHAID,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,56,114,112.52,0.0,0,May 2025,7–12 Months,,,,
5100503,51047,FUJ BQ,Shakkeer,REEMAN GRO,AL DHAID,0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,355,Dec 2025,4–6 Months,,,,
5100513,51047,FUJ BQ,Shakkeer,AL AQSSA S/M,AL DHAID,0,0.0,0.0,205.50000000000003,0.0,0.0,243.82,113.20000000000002,0.0,120.0,508,112,39,192.0,63.2,181,Jan 2026,1–3 Months,,,,
5100526,51047,FUJ BQ,Shakkeer,BADARIYA GROCERY,AL DHAID,0,0.0,0.0,77.4,78.4,0.0,60.4,64.4,0.0,0.0,0,138,0,34.4,0.0,103,Jan 2026,1–3 Months,,,,
